,song_name,artist,spotify_track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,tracks_popularity,entered_biilboard
512,hurricane,luke combs,6xHI9KjUjYT0FPtGO8Mxa1,0.464,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977,222533,4,77,1
513,magnolia,playboi carti,1e1JKLEDKP7hEQzJfNAgPl,0.791,0.582,11,-7.323,0,0.286,0.0114,0.0,0.35,0.443,162.991,181812,4,80,1
514,love galore,sza featuring travis scott,0q75NwOoFiARAVp4EXU4Bs,0.795,0.594,0,-6.2,1,0.0748,0.112,0.0,0.162,0.409,135.002,275080,4,79,1
515,drowning,a boogie wit da hoodie featuring kodak black,1f5cbQtDrykjarZVrShaDI,0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014,209269,4,80,1
516,starving,hailee steinfeld & grey featuring zedd,4Ce37cRWvM1vIGGynKcs22,0.728,0.616,4,-4.238,1,0.0645,0.378,0.0,0.105,0.508,99.962,181880,4,76,1
517,both,gucci mane featuring drake,5tFep7dXGd7vEJ668wTPux,0.85,0.405,7,-7.509,0,0.225,0.119,0.000118,0.0707,0.344,139.976,190312,4,69,1
518,what about us,p!nk,0Qh38w01QRXK6KHIv0e3hb,0.491,0.588,1,-6.177,1,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,269600,4,75,1
519,swalla,jason derulo featuring nicki minaj & ty dolla $ign,6kex4EBAj0WHXDKZMEJaaF,0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,216409,4,76,1
520,slippery,migos featuring gucci mane,0TBgMKD86t1VP3IzhxCoUl,0.92,0.675,1,-5.661,0,0.263,0.307,0.0,0.104,0.749,141.967,304041,4,71,1
522,water under the bridge,adele,4viFAHmivkYQKkwLvwKOgg,0.635,0.866,5,-2.695,1,0.0473,0.0697,0.0,0.0955,0.853,133.889,169760,4,71,1
524,down,marian hill,6cmm1LMvZdB5zsCwX5BjqE,0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,212507,4,79,1
525,no promises,cheat codes featuring demi lovato,5lNuqFVMca4vPupY10cH0J,0.739,0.619,10,-6.669,1,0.162,0.0572,0.0,0.105,0.58,112.961,222787,4,60,1
527,small town boy,dustin lynch,2YMhrXQYKkm4kXLcXKKd5z,0.554,0.743,9,-6.016,1,0.0287,0.0251,0.0,0.359,0.673,72.997,205733,4,69,1
528,everyday we lit,yfn lucci featuring pnb rock,3J8Q6aBhjpvao8BsBQ6H9Y,0.758,0.646,7,-4.701,1,0.113,0.128,0.0,0.0776,0.589,155.949,197171,4,61,1
529,do re mi,blackbear,6Se3x9ANMLv0dCDsjGmEjh,0.745,0.593,8,-6.35,1,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,212027,3,73,1
530,look at me!,xxxtentacion,7floNISpH8VF4z4459Qo18,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,126346,4,83,1
531,the fighter,keith urban featuring carrie underwood,5OUSPcqhYTOzpbXzoEvKim,0.681,0.845,11,-5.147,0,0.0525,0.0304,0.0,0.197,0.761,132.023,184040,4,63,1
535,work,rihanna featuring drake,2wAJTrFhCnQyNSD3oUgTZO,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,235320,4,82,1
536,stressed out,twenty one pilots,3CRDbSIZ4r5MsZ0YwxuEkn,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333,4,86,1
538,hello,adele,2r6OAV3WsYtXuXjvJ1lIDi,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,190534,4,79,1
542,needed me,rihanna,4pAl7FkDMNBsjykPXo91B3,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,191600,4,83,1
543,my house,flo rida,6Knv6wdA0luoMUuuoYi2i1,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191,4,77,1
544,i took a pill in ibiza,mike posner,1MtUq6Wp1eQ8PC6BbPCj8P,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,197933,4,74,1
545,work from home,fifth harmony featuring ty dolla $ign,4tCtwWceOPWzenK2HAIJSb,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480,4,77,1
547,cake by the ocean,dnce,76hfruVvmfQbw0eYn1nmeC,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,219147,4,82,1
548,"me, myself & i",g-eazy x bebe rexha,40YcuQysJ0KlGQTeGUosTC,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,251467,4,79,1
549,ride,twenty one pilots,2Z8WuEywRWYTKe1NybPQEW,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,214507,4,83,1
550,pillowtalk,zayn,0PDUDa38GO8lMxLCRc4lL1,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,202747,4,78,1
551,stitches,shawn mendes,5jsw9uXEGuKyJzs0boZ1bT,0.752,0.754,1,-6.684,1,0.0615,0.0151,0.0,0.0486,0.755,149.789,206880,4,77,1
553,cold water,major lazer featuring justin bieber & mo,7zsXy7vlHdItvUSH8EwQss,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,185360,4,69,1
554,send my love (to your new lover),adele,0t7fVeEJxO2Xi4H2K5Svc9,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,223079,4,74,1
557,the hills,the weeknd,7fBv7CLKzipRk6EC6TWHOB,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253,4,89,1
558,just like fire,p!nk,7K5dzhGda2vRTaAWYI3hrb,0.632,0.702,7,-5.92,1,0.148,0.0114,0.0,0.108,0.523,162.958,215414,4,70,1
559,don't,bryson tiller,3pXF1nA74528Edde4of9CC,0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,198293,4,85,1
560,dangerous woman,ariana grande,6RUhbFEhrvGISaQ8u2j2JN,0.664,0.602,4,-5.369,0,0.0412,0.0529,0.0,0.356,0.289,134.049,235947,3,69,1
561,jumpman,drake & future,27GmP9AWRs744SzKcpJsTZ,0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079,205879,4,72,1
563,here,alessia cara,78Sw5GDo6AlGwTwanjXbGh,0.574,0.469,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,0.288,132.023,242485,4,94,1
564,same old love,selena gomez,1BZG99C7Co1r6QUC3zaS59,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,229080,4,67,1
565,controlla,drake,3O8NlPh2LByMU9lSRSHedm,0.59,0.468,10,-11.083,0,0.185,0.0789,0.0,0.101,0.349,92.287,245227,4,72,1
566,like i'm gonna lose you,meghan trainor featuring john legend,2YlZnw2ikdb837oKMKjBkW,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,225053,3,80,1
567,one call away,charlie puth,7soJgKhQTO8hLP2JPRkL5O,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,194453,4,67,1
568,let it go,james bay,13HVjjWUZFaWilh2QUJKsP,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,260533,4,71,1
569,no,meghan trainor,5Y35SjAfXjjG0sFQ3KOxmm,0.358,0.284,7,-8.285,1,0.0285,0.805,0.0,0.183,0.276,99.796,180853,3,93,1
570,never forget you,zara larsson & mnek,6hmhG1b4LEyNuashVvuIAo,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428,4,74,1
572,h.o.l.y.,florida georgia line,0BCy325UZyR9z0t0uxwn2N,0.523,0.666,7,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077,194187,4,70,1
573,we don't talk anymore,charlie puth featuring selena gomez,37FXw5QGFN7uwwsLy8uAc0,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,217707,4,70,1
574,into you,ariana grande,63y6xWR4gXz7bnUGOk8iI6,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853,244453,4,71,1
576,exchange,bryson tiller,43PuMrRfbyyuz4QpZ3oAwN,0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,194613,4,80,1
578,oui,jeremih,0PJIbOdMs3bd5AT8liULMQ,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,238320,5,77,1
581,for free,dj khaled featuring drake,5TqBAOIBe0bQA0spNdcG3k,0.916,0.571,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,183695,4,58,1
582,never be like you,flume featuring kai,5WI2ltQIdwgzf1SNE76JyR,0.444,0.557,0,-5.476,1,0.0602,0.453,0.0,0.152,0.296,115.058,234910,4,68,1
583,in the night,the weeknd,25KybV9BOUlvcnv7nN3Pyo,0.505,0.68,7,-4.993,1,0.0714,0.0796,0.0,0.0465,0.539,168.022,235653,3,77,1
585,ex's & oh's,elle king,70eDxAyAraNTiD6lx2ZEnH,0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988,202173,4,73,1
586,die a happy man,thomas rhett,5kNe7PE09d6Kvw5pAsx23n,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427,4,74,1
587,white iverson,post malone,6eT7xZZlB2mwyzJ2sUKG6w,0.675,0.562,7,-7.678,1,0.0352,0.233,0.0,0.0816,0.309,130.098,256533,4,77,1
590,down in the dm,yo gotti featuring nicki minaj,5w1vhNA2OEWUQ371QzyMmM,0.791,0.634,1,-7.684,0,0.0639,0.00243,5.43e-05,0.0812,0.323,152.961,259072,4,61,1
591,luv,tory lanez,16Ah4QqH4mgYVXqfC4mdSd,0.539,0.528,11,-8.113,0,0.252,0.0108,0.0,0.117,0.252,190.169,228640,4,68,1
593,hymn for the weekend,coldplay,3RiPr603aXAoi4GHyXx0uy,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,258267,4,84,1
594,say it,tory lanez,2Gyc6e2cLxA5hoX1NOvYnU,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,237787,4,77,1
595,antidote,travis scott,1wHZx0LgzFHyeIZkUydNXq,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,262693,4,74,1
599,on my mind,ellie goulding,5a7NdkF09AfD0H607eiOkX,0.702,0.705,0,-6.666,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,213445,4,66,1
600,pop style,drake featuring the throne,5mPSyjLatqB00IkPqRlbTE,0.713,0.462,7,-10.027,1,0.123,0.192,2.16e-06,0.105,0.0594,133.053,212947,4,64,1
601,when we were young,adele,7GgWAITsYJaRM3r50rfh5w,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,0.265,144.361,290900,4,76,1
602,hide away,daya,7fPyCCiXVwbzPQ1MtoUChl,0.884,0.826,11,-3.672,0,0.0853,0.222,2.29e-06,0.0651,0.465,94.997,191368,4,67,1
604,i know what you did last summer,shawn mendes & camila cabello,2GyA33q5rti5IxkMQemRDH,0.687,0.761,9,-4.582,0,0.0876,0.102,0.0,0.147,0.743,113.939,223853,4,73,1
605,watch me,silento,5RIVoVdkDLEygELLCniZFr,0.821,0.759,8,-8.541,1,0.121,0.247,0.0,0.321,0.962,140.01,185143,4,66,1
606,back to sleep,chris brown,6dlpABcXrQKRU9G00i6Zba,0.647,0.646,9,-5.483,0,0.243,0.0424,0.0,0.0888,0.721,92.981,201253,4,65,1
607,cut it,o.t. genasis featuring young dolph,376KnY4TrgBITxjlnbnmIy,0.875,0.673,7,-4.184,1,0.0932,0.135,0.0,0.292,0.231,130.0,222600,4,59,1
608,really really,kevin gates,10I3CmmwT0BkOVhduDy53o,0.762,0.666,0,-6.055,1,0.0916,0.00427,0.0,0.127,0.278,118.97,232093,4,70,1
609,all in my head (flex),fifth harmony featuring fetty wap,7nD9nN3jord9wWcfW3Gkcm,0.689,0.791,0,-5.194,0,0.053,0.023,0.0,0.0526,0.755,95.04,210573,4,62,1
611,humble and kind,tim mcgraw,4Pn0JlCUusD2QHjADuOzuV,0.355,0.48,11,-7.31,1,0.0282,0.679,2.28e-06,0.12,0.137,100.956,259267,3,70,1
613,tiimmy turner,desiigner,3NJG6vMH1ZsectZkocMEm0,0.603,0.725,6,-3.054,1,0.0393,0.174,0.0,0.0786,0.304,122.803,239853,4,69,1
614,see you again,wiz khalifa featuring charlie puth,7KA4W4McWYRpgf0fWsJZWB,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387,4,86,1
615,thinking out loud,ed sheeran,34gCuhDGsG4bRPIf9bb02f,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,4,84,1
616,trap queen,fetty wap,2d8JP84HNLKhmd6IYOoupQ,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,222093,4,75,1
617,sugar,maroon 5,2TfSHkHiFO4gRztVIkggkE,0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,229093,4,79,1
618,shut up and dance,walk the moon,4kbj5MwxO1bq9wjT5g9HaA,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,4,84,1
619,blank space,taylor swift,1p80LdxRV74UKvL8gnD7ky,0.753,0.678,5,-5.421,1,0.0644,0.085,1.64e-06,0.13,0.583,96.006,231827,4,78,1
620,earned it (fifty shades of grey),the weeknd,4frLb7nWtsz2ymBE6k2GRP,0.659,0.291,2,-8.275,0,0.0348,0.405,0.0,0.0771,0.406,119.829,277680,3,76,1
621,cheerleader,omi,023OVLNzXhX0j7CxswUt6D,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026,180560,4,68,1
622,love me like you do,ellie goulding,0Cy7wt6IlRfBPHXXjmZbcP,0.489,0.597,5,-6.633,0,0.0292,0.27,0.0,0.105,0.324,95.012,253520,4,79,1
623,take me to church,hozier,1CS7Sd1u5tWkstBhpssyjP,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241693,4,78,1
624,bad blood,taylor swift featuring kendrick lamar,273dCMFseLcVsoSWx59IoE,0.65,0.802,7,-6.114,1,0.181,0.0871,6.54e-06,0.148,0.295,170.146,211933,4,70,1
625,want to want me,jason derulo,7oGZAicScQt96OAW4AruYy,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,207719,4,75,1
626,shake it off,taylor swift,5xTtaWoae3wi06K5WfVUUH,0.647,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.015,219200,4,74,1
627,where are u now,skrillex & diplo with justin bieber,66hayvUbTotekKU3H4ta1f,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,250286,4,75,1
628,fight song,rachel platten,37f4ITSlgPX81ad2EvmVQr,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,204013,4,78,1
629,lips are movin,meghan trainor,6gj08XDlv9Duc2fPOxUmVD,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182667,4,74,1
630,post to be,omarion featuring chris brown & jhene aiko,0fgZUSa7D7aVvv3GfO0A1n,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,226581,4,70,1
631,"honey, i'm good.",andy grammer,4MflGTO2ZTcSQ12bWcyRgI,0.752,0.775,9,-7.289,1,0.0546,0.0324,0.0,0.351,0.595,122.014,199263,4,72,1
632,i'm not the only one,sam smith,7795WJLVKJoAyVoOtCWqXN,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,239317,4,88,1
633,good for you,selena gomez featuring a$ap rocky,578Eooad7oUyn4stovZiPg,0.607,0.673,5,-6.484,0,0.0611,0.181,0.0,0.069,0.215,88.952,221280,4,64,1
634,all about that bass,meghan trainor,5jE48hhRu8E6zBDPRSkEq7,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,187920,4,76,1
636,hey mama,"david guetta featuring nicki minaj, bebe rexha & afrojack",5b2bu6yyATC1zMXDGScJ2d,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,192560,4,63,1
639,talking body,tove lo,2tpfxAXiI52znho4WE3XFA,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,238427,4,68,1
642,locked away,r. city featuring adam levine,7x5xYW5W42OGPAdHUyyguy,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,0.55,118.413,227480,5,79,1
643,somebody,natalie la rose featuring jeremih,4wCmqSrbyCgxEXROQE6vtV,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,244973,4,77,1
644,fourfiveseconds,rihanna & kanye west & paul mccartney,78TTtXnFQPzwqlbtbwqN0y,0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,188238,4,78,1
645,centuries,fall out boy,04aAxqtGp5pv12UXAg4pkq,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,228360,4,81,1
646,my way,fetty wap featuring monty,1vvNmPOiUuyCbgWmtc6yfm,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,219160,4,79,1
647,take your time,sam hunt,6DEaND0SHv3sC11xobZLiy,0.558,0.719,11,-5.603,1,0.0419,0.101,0.0,0.212,0.483,158.031,243707,4,66,1
650,b**** better have my money,rihanna,0NTMtAO2BV4tnGvw9EgBVq,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,219306,4,73,1
651,flex (ooh ooh ooh),rich homie quan,4T0ScSPdQKmGvruK7pavNP,0.726,0.607,2,-7.68,1,0.0498,0.0389,0.0,0.19,0.891,81.997,176744,4,65,1
652,nasty freestyle,t-wayne,0PT7nlpo11hYYyfnBgtilT,0.779,0.472,11,-7.116,1,0.218,0.0577,0.0,0.114,0.412,135.051,142212,4,62,1
654,elastic heart,sia,5S9lfZu1YF8xKkgSsqL2Bd,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200,4,67,1
655,cool for the summer,demi lovato,3uwnnTQcHM1rDqSfA4gQNz,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,214740,4,80,1
658,love me harder,ariana grande & the weeknd,5J4ZkQpzMUFojo1CtAZYpn,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133,4,79,1
659,stay with me,sam smith,5Nm9ERjJZ5oyfXZTECKmRt,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,172724,4,85,1
660,you know you like it,dj snake & alunageorge,57kR5SniQIbsbVoIjjOUDa,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,247267,4,70,1
662,07-Nov,beyonce,02M6vucOvmRfMxTXDUwRXu,0.747,0.705,9,-5.137,0,0.126,0.0128,0.0,0.126,0.56,136.024,213507,4,70,1
663,the heart wants what it wants,selena gomez,6wJwkMo278iWVlWl1XQ4WA,0.616,0.789,7,-4.874,0,0.0377,0.053,0.0,0.142,0.621,83.066,227373,4,72,1
664,girl crush,little big town,11qh54D0PKkBwelpDxxiEU,0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,193320,3,70,1
665,slow motion,trey songz,4NYwy0R3NdvORX2B6OZXBT,0.733,0.408,7,-7.834,0,0.0388,0.679,3.92e-05,0.11,0.291,94.947,197854,4,70,1
666,drag me down,one direction,2K87XMYnUMqLcX3zvtAF4G,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,192120,4,81,1
667,truffle butter,nicki minaj featuring drake & lil wayne,7e44z4wOjkllaD8eulUeMd,0.89,0.667,2,-6.862,1,0.0521,0.0579,2.97e-05,0.108,0.522,105.099,220467,4,66,1
668,one last time,ariana grande,7xoUc6faLbCqZO6fQEYprd,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267,4,84,1
670,all eyes on you,meek mill featuring chris brown & nicki minaj,0hy1SOTEn9ifXTzOwnCwEr,0.589,0.658,11,-5.288,0,0.203,0.0242,0.0,0.118,0.251,77.521,223973,4,70,1
671,no type,rae sremmurd,4scpF6J5uMBvoh6sFB7EL1,0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,200080,4,73,1
672,riptide,vance joy,3JvrhDOgAt6p7K8mDyZwRd,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4,81,1
673,classic man,jidenna featuring roman gianarthur,3G7XYAwtxtoGK7fAm4IlD9,0.79,0.585,8,-6.058,1,0.0348,0.185,0.0,0.292,0.585,94.072,226000,4,60,1
674,dear future husband,meghan trainor,3cU2wBxuV6nFiuf6PJZNlC,0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.832,79.427,184227,4,77,1
675,marvin gaye,charlie puth featuring meghan trainor,7tqhbajSfrz2F7E1Z75ASX,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,151667,4,83,1
676,habits (stay high),tove lo,14OxJlLdcHNpgsm4DRwDOB,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02,209160,4,74,1
678,coco,o.t. genasis,0aMHIW1lqrulVCx0LLlr6a,0.679,0.645,6,-7.777,0,0.222,0.0518,0.0,0.145,0.203,125.795,307188,4,69,1
679,bang bang,"jessie j, ariana grande & nicki minaj",0puf9yIluy9W0vpMEUoAnN,0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,199387,4,80,1
680,lay me down,sam smith,64GRDrL1efgXclrhVCeuA0,0.468,0.19,4,-11.138,1,0.0373,0.919,0.0,0.107,0.326,125.319,219536,4,74,1
684,house party,sam hunt,1TwLKNsCnhi1HxbIi4bAW0,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966,190240,4,71,1
685,ayo,chris brown & tyga,0k6DnZMLoEUH8NGD5zh2SE,0.823,0.563,6,-5.095,1,0.0443,0.0399,0.0,0.0851,0.682,98.031,225227,4,73,1
686,kick the dust up,luke bryan,5g15o2Sm55Hn9ShK5yEXgp,0.597,0.86,1,-2.315,1,0.0461,0.196,0.0,0.087,0.818,172.064,190587,4,66,1
687,blessings,big sean featuring drake,1bzM1cd6oqFozdr4wK6HdR,0.79,0.621,1,-7.634,1,0.275,0.333,0.0,0.122,0.15,118.895,252040,4,64,1
688,budapest,george ezra,2ixsaeFioXJmMgkkbd4uj1,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,200733,4,80,1
689,chandelier,sia,2s1sdSqGcKxpPr5lCl7jAV,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120,5,71,1
690,heartbeat song,kelly clarkson,7FC9Lng8iXU081lbigu8m8,0.49,0.798,6,-3.66,1,0.0489,0.0137,0.0,0.0627,0.479,149.109,198733,4,65,1
691,waves,mr. probz,3nAq2hCr1oWsIU54tS98pL,0.557,0.586,10,-4.57,1,0.0382,0.0528,7.33e-06,0.339,0.0681,96.091,181573,4,73,1
694,night changes,one direction,5O2P9iiztwhomNh8xkR9lJ,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,226600,4,89,1
698,dark horse,katy perry featuring juicy j,4jbmgIyjGoXjY01XxatOx6,0.647,0.585,6,-6.123,1,0.0512,0.00314,0.0,0.165,0.353,131.934,215672,4,81,1
699,all of me,john legend,3U4isOIWM3VvDubwSI3y7a,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,4,86,1
700,counting stars,onerepublic,6sy3LkhNFjJWlaeSMNwQ62,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.115,0.477,122.017,257840,4,79,1
701,talk dirty,jason derulo featuring 2 chainz,6g6A7qNhTfUgOSH7ROOxTD,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,177685,4,66,1
702,rude,magic!,6RtPijgfPKROxEzTHNRiDp,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,224840,4,82,1
703,problem,ariana grande featuring iggy azalea,7vS3Y0IKjde7Xg85LWIEdP,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,193920,4,76,1
704,timber,pitbull featuring ke$ha,3cHyrEgdyYRjgJKSOiOtcS,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,204160,4,82,1
705,pompeii,bastille,3gbBpTdY8lnQwqxNCcf795,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,214148,4,73,1
708,the monster,eminem featuring rihanna,48RrDBpOSSl1aLVCalGl5C,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,250189,4,79,1
709,team,lorde,3G6hD9B2ZHOsgf4WfNu7X1,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,193059,4,78,1
710,let her go,passenger,1KxwZYyzWNyZSRyErj2ojT,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.897,252733,4,77,1
711,royals,lorde,2dLLR6qlu5UJ5gk0dKz0h3,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,190185,4,80,1
714,story of my life,one direction,4nVBt6MZDDP6tRVdQTgxJg,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,245493,4,84,1
717,maps,maroon 5,4gbVRS8gloEluzf0GzDOFc,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,189960,4,85,1
722,anaconda,nicki minaj,794F99D5BQHS5ZGRXAs7I5,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,260240,4,67,1
723,break free,ariana grande featuring zedd,12KUFSHFgT0XCoiSlvdQi4,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,214840,4,78,1
724,bailando,enrique iglesias featuring descemer bueno & gente de zona,32lm3769IRfcnrQV11LO4E,0.723,0.777,7,-3.503,1,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,243413,4,69,1
725,burn,ellie goulding,5jfhLCSIFUO4ndzNRh4w4G,0.508,0.296,3,-10.513,1,0.0755,0.897,5e-05,0.11,0.134,82.532,268856,4,80,1
726,wiggle,jason derulo featuring snoop dogg,2sLwPnIP3CUVmIuHranJZU,0.697,0.621,9,-6.886,0,0.25,0.0802,0.0,0.162,0.721,81.946,193296,4,58,1
727,rather be,clean bandit featuring jess glynne,3s4U7OHV7gnj42VV72eSZ6,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,4,73,1
