,song_name,artist,spotify_track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,tracks_popularity,entered_biilboard
212,lose you to love me,selena gomez,4l0Mvzj72xxOpRrp6h8nHi,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,206459,4,82,1
214,toosie slide,drake,127QTOFJsJQp5LbJbu3A1y,0.8340000000000001,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.8370000000000001,81.618,247059,4,74,1
215,break my heart,dua lipa,13VvjrXWYzG9lWViL8Y9vM,0.701,0.562,1,-8.915,1,0.0381,0.0166,1.2e-05,0.352,0.354,84.994,169412,4,72,1
216,chasin' you,morgan wallen,5MwynWK9s4hlyKHqhkNn4A,0.631,0.591,7,-5.785,1,0.0277,0.657,0.0,0.11,0.489,97.074,205453,4,82,1
217,savage love (laxed - siren beat),jawsh 685 x jason derulo,1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.7609999999999999,150.076,171375,4,77,1
218,no guidance,chris brown featuring drake,6XHVuErjQ4XNm6nDPVCxVX,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928,260640,4,81,1
219,my oh my,camila cabello featuring dababy,3yOlyBJuViE2YSGn3nVE1K,0.7240000000000001,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746,4,76,1
220,high fashion,roddy ricch featuring mustard,07KXEDMj78x68D884wgVEm,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,220487,4,73,1
221,woah,lil baby,598yNsG1JFrGd4n2kMoz7F,0.882,0.602,11,-5.553999999999999,1,0.245,0.0177,0.0,0.178,0.43,142.959,183011,4,68,1
223,senorita,shawn mendes & camila cabello,6v3KW9xbzN5yKLt9YKDYA2,0.759,0.5479999999999999,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.7490000000000001,116.967,190800,4,82,1
224,highest in the room,travis scott,3eekarcy7kvN4yt5ZFzltW,0.598,0.4270000000000001,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4,83,1
226,rain on me,lady gaga & ariana grande,7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.3229999999999999,0.6459999999999999,123.056,182200,4,77,1
228,heart on ice,rod wave,591ks2A0o7ratTpiRdI7M6,0.732,0.387,10,-8.47,0,0.0741,0.0493,0.0,0.141,0.242,157.875,159670,3,73,1
229,nobody but you,blake shelton duet with gwen stefani,6VFKuuqSbA1GpMEosUgTwQ,0.637,0.299,7,-11.314,1,0.0366,0.742,0.0,0.359,0.364,83.87200000000001,213214,4,73,1
230,trampoline,shaed,0lsRatBUs9HNIZAmoGABzk,0.6890000000000001,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,184060,4,64,1
231,come & go,juice wrld x marshmello,2Y0wPrPQBrGhoLn14xRYCG,0.625,0.8140000000000001,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,205485,4,80,1
232,truth hurts,lizzo,3HWzoMvoF3TQfYg4UPszDq,0.715,0.624,4,-3.0460000000000003,0,0.114,0.11,0.0,0.123,0.412,158.08700000000005,173325,4,76,1
233,if the world was ending,jp saxe featuring julia michaels,2kJwzbxV2ppxnQoYw4GLBZ,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,208687,4,79,1
236,one man band,old dominion,7cA3PnUQDlUyBBwpRozQeo,0.706,0.358,6,-8.331,1,0.0347,0.677,0.0,0.107,0.478,75.991,186240,4,75,1
238,sunday best,surfaces,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832000000000002,1,0.0578,0.183,0.0,0.0714,0.6940000000000001,112.022,158571,4,76,1
241,party girl,staysolidrocky,5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,6,-9.966,0,0.0622,0.7490000000000001,0.0,0.0996,0.629,130.02200000000002,147800,4,72,1
242,die from a broken heart,maddie & tae,3DA4SE262k6rdEtlHteNyq,0.596,0.522,9,-6.632999999999999,1,0.0358,0.373,0.0,0.291,0.443,76.042,188320,4,70,1
243,popstar,dj khaled featuring drake,6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,5,-4.8180000000000005,0,0.261,0.057,0.0,0.134,0.45,163.071,200221,4,74,1
244,one of them girls,lee brice,6uyiyatWPCqC59Mm4rO8xL,0.643,0.79,4,-6.079,1,0.0461,0.29,0.0,0.107,0.8079999999999999,95.981,188893,4,73,1
246,one margarita,luke bryan,1Y3TlYJNhIa7k4YAvFkJAB,0.6409999999999999,0.8420000000000001,9,-4.872,1,0.0464,0.0969,0.0,0.1689999999999999,0.738,89.99700000000001,193427,4,65,1
247,panini,lil nas x,1000nHvUdawXuUHgBod4Wv,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.84799999999996,114893,4,72,1
248,hot,young thug featuring gunna,4vVjPTApwXZwB2H3mBq3ml,0.825,0.649,11,-4.297,1,0.1689999999999999,0.117,0.0,0.232,0.143,127.978,142657,4,81,1
250,emotionally scarred,lil baby,7ge7BHazYbVKi8qyZUX1Bm,0.585,0.6409999999999999,6,-4.269,0,0.133,0.0286,0.0,0.316,0.266,88.28399999999998,197530,4,74,1
251,suicidal,ynw melly & juice wrld,1iSqfoUFnQwV0QW1EfUit8,0.735,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.004,222997,4,75,1
253,only human,jonas brothers,0DiDStADDVh3SvAsoJAFMk,0.795,0.496,0,-5.882999999999999,1,0.0722,0.108,0.0,0.0645,0.8740000000000001,94.01,183000,4,73,1
254,the woo,pop smoke featuring 50 cent & roddy ricch,1H7KnK26kc1YyellpbINEn,0.49,0.618,1,-5.655,1,0.104,0.0221,3.77e-06,0.259,0.286,99.7,201600,4,75,1
255,sum 2 prove,lil baby,5f4Hy5mw5SRaUgXX9c6P5S,0.8270000000000001,0.552,4,-7.5710000000000015,0,0.274,0.0169,0.0,0.122,0.408,124.011,205760,4,72,1
256,stuck with u,ariana grande & justin bieber,4HBZA5flZLE435QTztThqH,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,228482,3,83,1
258,you should be sad,halsey,7lidXGPXPYLNThITAOTlkK,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,205473,4,73,1
260,supalonely,benee featuring gus dapperton,4nK5YrxbMGZstTLbvj6Gxw,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.8170000000000001,128.977,223480,4,72,1
261,even though i'm leaving,luke combs,5Fhe63YOMZsGdB3CgCDuBi,0.5539999999999999,0.755,2,-6.04,1,0.0319,0.225,0.0,0.301,0.624,77.962,225253,4,70,1
262,the scotts,"the scotts, travis scott & kid cudi",39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.97899999999998,165978,4,77,1
263,juicy,doja cat & tyga,5ByAIlEEnxYdvpnezg7HTX,0.889,0.818,9,-4.638999999999999,1,0.253,0.47,0.0,0.179,0.782,96.063,302760,4,77,1
264,be like that,kane brown with swae lee & khalid,5f1joOtoMeyppIcJGZQvqJ,0.727,0.626,7,-8.415,1,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,191406,4,74,1
265,homesick,kane brown,0jkzxxDG8z3Y5OmfNl1VM0,0.503,0.643,6,-6.494,1,0.0407,0.0261,2.27e-05,0.314,0.43,169.955,194417,4,76,1
266,rags2riches,rod wave featuring atr son son,40TPiJpvwGIyvPjJMDTKfy,0.8740000000000001,0.443,5,-9.628,0,0.241,0.147,0.0,0.124,0.298,118.004,235988,4,73,1
267,bluebird,miranda lambert,0kPeZAyIhIfeZNrtfjJGDB,0.6609999999999999,0.633,7,-5.9860000000000015,1,0.0348,0.038,2.75e-06,0.124,0.613,81.984,209760,4,70,1
268,wishing well,juice wrld,2U5WueTLIK5WJLD7mvDODv,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,194621,4,81,1
269,does to me,luke combs featuring eric church,0nGXi46VcQQ56ZJR428MKS,0.616,0.8490000000000001,0,-4.897,1,0.0373,0.311,0.0,0.311,0.638,113.065,223320,4,68,1
270,p*$$y fairy (otw),jhene aiko,48KXAIruJ07kJVCWOGohMV,0.5720000000000001,0.519,2,-7.0920000000000005,0,0.212,0.536,0.0,0.102,0.35,128.33100000000002,181860,4,70,1
272,more than my hometown,morgan wallen,5OELUCYgOHKFAvCERnAvfS,0.62,0.8690000000000001,6,-5.479,1,0.0462,0.615,0.0,0.131,0.597,126.019,216573,4,79,1
275,slide,h.e.r. featuring yg,0nnwn7LWHCAu09jfuH1xTA,0.395,0.843,8,-4.476,1,0.0374,0.00483,0.0,0.0404,0.481,112.423,212067,4,72,1
277,old town road,lil nas x featuring billy ray cyrus,2YpeDb67231RjR0MgVLzsG,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,4,79,1
278,sunflower (spider-man: into the spider-verse),post malone & swae lee,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,158040,4,83,1
279,without me,halsey,7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,290320,4,90,1
280,wow.,post malone,7xQAfvXzm3AkraOtGPWIZg,0.8290000000000001,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,149547,4,82,1
284,sucker,jonas brothers,22vgEDb5hykfaTwLuskFGD,0.8420000000000001,0.7340000000000001,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,181027,4,82,1
285,high hopes,panic! at the disco,1rqqCSm0Qe4I9rUvWncaom,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.6809999999999999,82.014,190947,4,82,1
286,"thank u, next",ariana grande,3e9HZxeyfWwjeyPAMmWSSQ,0.7170000000000001,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,4,83,1
289,eastside,"benny blanco, halsey & khalid",7FGq80cy8juXBCD2nrqdWU,0.632,0.6859999999999999,6,-7.665,0,0.243,0.5489999999999999,0.0,0.2,0.329,89.949,170770,4,80,1
290,going bad,meek mill featuring drake,2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.00299999999999,180522,4,80,1
291,shallow,lady gaga & bradley cooper,2VxeLyX666F8uXCJ0dZF8B,0.5720000000000001,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.3229999999999999,95.799,215733,4,85,1
293,girls like you,maroon 5 featuring cardi b,421Y1KnVaq15mux4QmLJTU,0.581,0.6509999999999999,7,-4.064,1,0.0349,0.222,0.0,0.0939,0.182,94.059,181484,4,63,1
294,sweet but psycho,ava max,7DnAm9FOTWE3cUvso43HhI,0.72,0.706,1,-4.718999999999999,1,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,4,82,1
296,middle child,j. cole,2JvzF1RMd7lE3KmFlsyZD8,0.8370000000000001,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,213594,4,82,1
298,ran$om,lil tecca,1lOe9qE0vR9zwWQAOk6CoO,0.745,0.642,7,-6.2570000000000014,0,0.287,0.0204,0.0,0.0658,0.226,179.97400000000005,131240,4,82,1
299,if i can't have you,shawn mendes,6LsAAHotRLMOHfCsSfYCsz,0.6920000000000001,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.8640000000000001,123.911,190800,4,73,1
300,goodbyes,post malone featuring young thug,0t3ZvGKlmYmVsDzBJAXK8C,0.5479999999999999,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.06799999999996,174853,4,80,1
301,zeze,kodak black featuring travis scott & offset,0FZ4Dmg8jJJAPJnvBIzD9z,0.861,0.603,8,-5.787999999999999,0,0.176,0.0521,0.0,0.0924,0.504,98.043,228760,4,78,1
302,better now,post malone,7dt6x5M1jzdTEt8oCbisTK,0.68,0.578,10,-5.803999999999999,1,0.04,0.331,0.0,0.135,0.341,145.03799999999995,231267,4,82,1
304,money in the grave,drake featuring rick ross,5ry2OE6R2zPQFDO85XkgRb,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427,4,78,1
305,speechless,dan + shay,3GJ4hzg4lrGwU51Y3VARbF,0.616,0.438,1,-5.968,1,0.0298,0.356,0.0,0.24,0.386,135.929,213387,4,72,1
306,"break up with your girlfriend, i'm bored",ariana grande,4kV4N9D1iKVxx1KLvtTpjS,0.726,0.5539999999999999,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.99900000000005,190440,4,79,1
307,please me,cardi b & bruno mars,0PG9fbaaHFHfre2gUVo7AN,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.99200000000002,200890,4,75,1
309,you need to calm down,taylor swift,6RRNNciQGZEXnqk8SQ9yv5,0.7709999999999999,0.6709999999999999,2,-5.617000000000001,1,0.0553,0.00929,0.0,0.0637,0.7140000000000001,85.02600000000002,171360,4,78,1
310,look back at it,a boogie wit da hoodie,3Ol2xnObFdKV9pmRD2t9x8,0.7909999999999999,0.5870000000000001,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,179449,4,76,1
314,beautiful crazy,luke combs,2rxQMGVafnNaRaXlRMWPde,0.551,0.402,11,-7.431,1,0.0262,0.6759999999999999,0.0,0.0928,0.382,103.313,193200,4,80,1
316,lucid dreams,juice wrld,285pBltuF7vW8TeWk8hdRR,0.511,0.5660000000000001,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.90299999999998,239836,4,86,1
318,beautiful people,ed sheeran featuring khalid,4evmHXcjt3bTUHD1cvny97,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,197867,4,75,1
319,wake up in the sky,gucci mane x bruno mars x kodak black,0QIjsbm2fh1cJ45XO9eGqq,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,204665,4,76,1
320,whiskey glasses,morgan wallen,6foY66mWZN0pSRjZ408c00,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,234347,4,82,1
321,god's country,blake shelton,1dyxS3YzBbL0t8rEVwVQ1K,0.538,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.118,0.217,139.984,205107,4,70,1
322,be alright,dean lewis,3EPXxR3ImUwfayaurPi3cm,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,196373,4,80,1
323,pure water,mustard & migos,3j84U36KvLeXNDPv4t5pI8,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,192471,4,77,1
324,the git up,blanco brown,2KKijf6Ett4kmVNJze2roh,0.847,0.678,9,-8.635,1,0.109,0.0669,0.0,0.274,0.811,97.984,200594,4,69,1
325,taki taki,"dj snake featuring selena gomez, ozuna & cardi b",4w8niZpiMy6qz1mntFA5uM,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4,77,1
327,envy me,calboy,7rvyVWja33WG9R97oeJAjx,0.74,0.488,1,-7.664,0,0.27,0.234,0.0,0.241,0.584,149.042,120133,4,70,1
328,you say,lauren daigle,6Up545NUflOiXo8cEraH49,0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,274693,4,76,1
329,"hey look ma, i made it",panic! at the disco,22oEJW6r2rMb9z4IntfyEa,0.577,0.833,5,-3.337,1,0.0695,0.0137,0.0,0.121,0.58,107.936,169667,4,69,1
330,beer never broke my heart,luke combs,7aEtlGHoiPAfRB084NiDmx,0.538,0.863,1,-4.483,1,0.0481,0.0139,0.0,0.0874,0.637,77.001,186733,4,78,1
331,the london,"young thug, j. cole & travis scott",7DcvwMAiqKJQD1rrdfxSDx,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,200107,4,69,1
333,murder on my mind,ynw melly,7eBqSVxrzQZtK2mmgRG6lC,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,268434,4,79,1
335,act up,city girls,3A2yGHWIzmGEIolwonU69h,0.938,0.638,8,-4.713,1,0.189,0.0167,0.0,0.111,0.313,97.075,158332,4,68,1
336,i like it,"cardi b, bad bunny & j balvin",58q2HKrzhC3ozto2nDdN4z,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,253390,4,80,1
337,leave me alone,flipp dinero,6V7g6qM8wheMivMWrzbPTM,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,195637,4,71,1
338,breathin,ariana grande,4OafepJy2teCjYJbvFE60J,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,198160,4,73,1
342,my type,saweetie,5KBARWIxeMGkvUax9VtVC9,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,126446,4,71,1
343,worth it,yk osiris,0PQoUlzP7ILdcrzpajHXc0,0.749,0.535,5,-4.054,0,0.0638,0.517,0.0,0.0942,0.459,124.008,189253,5,66,1
344,knockin' boots,luke bryan,6ERR6e7h6wCqGoz1TjiUJb,0.739,0.682,2,-3.728,1,0.205,0.129,0.0,0.328,0.634,131.983,199382,4,66,1
345,trip,ella mai,6CTWathupIiDs7U4InHnDA,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,213993,4,75,1
346,rumor,lee brice,56eGOeSsqdg3FLxdo83TwV,0.655,0.56,9,-6.857,1,0.0486,0.749,0.0,0.115,0.599,140.975,198440,4,72,1
348,how do you sleep?,sam smith,6b2RcmUt1g9N9mQ3CbjX2Y,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,202205,5,75,1
350,look what god gave her,thomas rhett,2KqJC0koTBUyDlsMt5ok1V,0.739,0.85,2,-3.966,1,0.0308,0.0272,0.0,0.181,0.883,113.0,168960,4,71,1
351,good as you,kane brown,19kUPdKTp85q9RZNwaXM15,0.626,0.516,8,-6.05,1,0.0388,0.4,0.0,0.142,0.769,153.653,192053,4,67,1
352,clout,offset featuring cardi b,59ywHNwwchG4nZJMLyxSzd,0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022,205803,4,69,1
353,love lies,khalid & normani,45Egmo7icyopuzJN0oMEdk,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955,201707,4,76,1
356,tequila,dan + shay,42fw0rxRO2xbesF6mJfd4Y,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,196747,4,72,1
358,hot girl summer,"megan thee stallion, nicki minaj & ty dolla $ign",5N1o6d8zGcSZSeMFkOUQOk,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,199427,4,67,1
359,talk you out of it,florida georgia line,4qQwGRtGT7l6ckQtdPEFd4,0.651,0.708,4,-4.791,1,0.0376,0.582,0.0,0.0796,0.558,119.964,202920,4,64,1
360,eyes on you,chase rice,5AnSllIrgGsCZzZJkVnApx,0.606,0.652,9,-6.982,1,0.0281,0.323,0.0,0.201,0.476,97.155,182493,4,69,1
361,all to myself,dan + shay,08tq1XcHwVt5PHXUo87i0D,0.646,0.781,1,-4.616,1,0.0313,0.208,0.0,0.125,0.565,94.975,169920,4,66,1
362,walk me home,p!nk,7DHApOHsIFo7EyfieArYGE,0.652,0.453,1,-6.119,1,0.0445,0.0507,0.0,0.179,0.432,88.039,177391,3,67,1
363,robbery,juice wrld,6iaSML1PIYq936g62BDtBq,0.623,0.692,2,-5.122,1,0.0504,0.328,0.0,0.153,0.566,79.899,240051,4,83,1
365,perfect,ed sheeran,0tgVpDi06FyKpA1z0VMD4v,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263400,3,89,1
366,meant to be,bebe rexha & florida georgia line,7iDa6hUg2VgEL1o1HjmfBn,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,163870,4,75,1
367,havana,camila cabello featuring young thug,1rfofaqEpACxVEHIZBJe6W,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,4,81,1
369,the middle,"zedd, maren morris & grey",6GG73Jik4jUlQCkKg9JuGO,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,165853,4,81,1
371,nice for what,drake,3CA9pLiwRIGtUBiMjbZmRw,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,210747,4,79,1
373,boo'd up,ella mai,0At2qAoaVjIwWNAqrscXli,0.561,0.779,10,-5.107,0,0.0531,0.0862,0.0,0.078,0.235,81.965,256064,4,69,1
374,new rules,dua lipa,2ekn2ttSfGqwhhate0LSR0,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,4,82,1
377,no tears left to cry,ariana grande,2qT1uLXPVPzGgFOx4jtEuo,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920,4,79,1
383,friends,marshmello & anne-marie,2jQiSYrwJehQAcuaaQrXnS,0.422,0.609,11,-6.361,0,0.0335,0.0114,4.76e-06,0.108,0.0911,107.34,230011,3,83,1
384,bad at love,halsey,7y9iMe8SOB6z3NoHE2OfXl,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,181279,4,74,1
385,taste,tyga featuring offset,05ib88vsMeLfwlAfrZyz99,0.626,0.623,6,-5.718,0,0.0653,0.0559,0.0,0.199,0.123,140.209,216120,4,75,1
386,let you down,nf,52okn5MNA47tk87PeZJLEL,0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,212120,4,81,1
387,no limit,g-eazy featuring a$ap rocky & cardi b,2DQ1ITjI0YoLFzuADN1ZBW,0.838,0.771,1,-3.791,1,0.244,0.0117,0.0,0.0853,0.405,175.957,245387,4,72,1
389,feel it still,portugal. the man,6QgjcU0zLnzq5OrUoSZ3OK,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253,4,78,1
390,motorsport,"migos, nicki minaj & cardi b",4wFjTWCunQFKtukqrNijEt,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,303077,4,73,1
391,i like me better,lauv,0EcQcdcbQeVJn9fknj44Be,0.753,0.505,9,-7.621,1,0.255,0.534,2.58e-06,0.104,0.419,91.972,197437,4,83,1
392,whatever it takes,imagine dragons,6Qn5zhYkTa37e91HC1D7lb,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,201240,4,82,1
393,ric flair drip,offset & metro boomin,7sO5G9EABYOXQKNPNiE9NR,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,172800,4,85,1
394,i fall apart,post malone,75ZvA4QfFiZvzhj2xkaWAh,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,223347,4,80,1
395,pray for me,the weeknd & kendrick lamar,6huNf4dutXRjJyGn7f5BPS,0.732,0.678,2,-4.977,1,0.0886,0.0867,2.41e-05,0.112,0.196,100.626,211421,4,82,1
396,back to you,selena gomez,3K00Ib1shkOEiAXU5pec6e,0.679,0.548,0,-7.495,1,0.0298,0.234,0.0,0.189,0.413,115.954,155909,4,78,1
397,walk it talk it,migos featuring drake,6n4U3TlzUGhdSFbUUhTvLP,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147,4,77,1
398,gucci gang,lil pump,43ZyHQITOjhciSUUNPVRHc,0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889,124056,4,64,1
399,him & i,g-eazy & halsey,5k38wzpLb15YgncyWdTZE4,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,268867,4,79,1
400,in my blood,shawn mendes,2QZ7WLBE8h2y1Y5Fb8RYbH,0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,0.487,140.025,211360,4,76,1
402,stir fry,migos,2UVbBKQOdFAekPTRsnkzcf,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,190288,4,78,1
403,too good at goodbyes,sam smith,3VlbOrM6nYPprVvzBZllE5,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,201000,4,77,1
404,love.,kendrick lamar featuring zacari,1eIXYZWEfJO3Na2LCCnIJE,0.707,0.261,9,-10.139,0,0.0784,0.853,0.0,0.127,0.545,65.038,183893,4,87,1
405,this is america,childish gambino,0b9oOr2ZgvyQu88wzixux9,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,225773,4,71,1
407,heaven,kane brown,1HXy5I3HTWq8OvxCn0z7G7,0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.006,179507,4,74,1
409,freaky friday,lil dicky featuring chris brown,10Igtw8bSDyyFs7KIsKngZ,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,216632,4,71,1
410,gummo,6ix9ine,4HbiCvH1R7mVOJ7KY7JQBD,0.66,0.775,2,-4.926,1,0.172,0.0553,0.0,0.129,0.635,157.036,157643,4,64,1
411,plug walk,rich the kid,1ZAyjvIk9YiD76yYy0TEG6,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,175230,4,72,1
413,wolves,selena gomez x marshmello,33gwZOGJWEZ7dRWPqPxBEZ,0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.351,0.325,160.048,199758,4,77,1
415,god is a woman,ariana grande,5OCJzvD7sykQEKHH7qAC3C,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,197547,4,80,1
417,sorry not sorry,demi lovato,0yvPEnB032fojLfVluFjUv,0.706,0.643,11,-6.929,0,0.234,0.0242,0.0,0.262,0.885,143.931,203760,4,76,1
418,how long,charlie puth,6wmAHw1szh5RCKSRjiXhPe,0.845,0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,200853,4,74,1
419,lights down low,max featuring gnash,5A6BJLZArq1MPjsnmcuk5f,0.623,0.493,5,-7.727,0,0.0338,0.0632,0.0,0.104,0.594,81.019,223847,4,64,1
420,young dumb & broke,khalid,5Z3GHaZ6ec9bsiI5BenrbY,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,202547,4,81,1
421,one kiss,calvin harris & dua lipa,7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4,89,1
422,natural,imagine dragons,2FY7b99s15jUprqC0M5NCT,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,189467,4,83,1
423,you make it easy,jason aldean,6EGAfJaLUFzhS4zRBIEQ2J,0.375,0.574,7,-5.305,1,0.0315,0.143,0.0,0.11,0.406,132.025,196800,3,72,1
424,shape of you,ed sheeran,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4,87,1
